Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World Development Indicators,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/1/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/1/28,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Country Code,,所有的国家名称,
Syrian Arab Republic,SYR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36605317,16.94531908,10.09095186,23.36396638,24.00443354,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,21.5193517,,SYR,21.60504417,MSR,#N/A
Turks and Caicos Islands,TCA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCA,0,,#N/A
Chad,TCD,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCD,0,,#N/A
East Asia & Pacific (IDA & IBRD countries),TEA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEA,0,,#N/A
Europe & Central Asia (IDA & IBRD countries),TEC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEC,0,,#N/A
Togo,TGO,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TGO,0,,#N/A
Thailand,THA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.89642764,26.52348463,26.52347669,20.68477559,30.88529172,30.88532394,37.06379039,37.23949487,34.64039522,34.72741592,37.78274147,37.86266876,41.95547896,42.03329705,42.03329706,46.26757125,46.15687115,46.26757125,46.26757125,43.84136392,43.84136392,40.24190601,40.70850438,40.70850438,41.35567498,41.35567498,40.12691287,41.35567498,41.35567498,41.35567498,41.35567498,41.35567498,41.35567498,,THA,40.42699088,,#N/A
Tajikistan,TJK,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.703015302,2.703015302,2.703015302,2.703025917,2.703015265,2.703014605,2.703014532,2.703014626,2.703014955,2.703015134,2.703015134,2.703015016,2.703014976,2.703015018,2.703015039,2.527618663,3.279052196,1.261020783,2.611882807,2.61188279,3.650881459,3.6505042,2.945755602,2.493635195,1.861857642,2.191604965,2.830744707,2.79521366,2.584262184,2.822792716,2.822792716,2.822792716,2.822792716,,TJK,2.700698345,,#N/A
Turkmenistan,TKM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TKM,0,,#N/A
Latin America & the Caribbean (IDA & IBRD countries),TLA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLA,0,,#N/A
Timor-Leste,TLS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLS,0,,#N/A
Middle East & North Africa (IDA & IBRD countries),TMN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMN,0,,#N/A
Tonga,TON,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.141505821,2.297141031,3.074716436,3.141504152,2.270331943,1.610350869,1.610344743,1.610353864,3.141501259,3.141505303,1.610352775,1.610349283,1.610348645,1.610347924,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,1.610346075,,TON,1.738702139,,#N/A
South Asia (IDA & IBRD),TSA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSA,0,,#N/A
Sub-Saharan Africa (IDA & IBRD countries),TSS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSS,0,,#N/A
Trinidad and Tobago,TTO,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.60776428,29.69811744,20.69835294,27.49753937,38.46322386,40.15330304,40.15330302,27.80418875,27.17864532,23.28463786,27.13902019,28.43709206,23.4746205,29.97608356,34.34685686,36.30637361,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,39.37857108,,TTO,36.07424335,,#N/A
Tunisia,TUN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.388619638,11.09140321,10.7868579,12.12865872,13.35522999,16.72763381,17.40690988,18.12625524,19.34282585,19.51114534,19.57705062,20.29438087,21.12365689,9.670005209,9.598054232,9.82947796,9.322962876,26.09801202,7.174521699,7.041394867,7.47102021,24.24750317,26.14776648,25.92140776,25.85814073,25.05247751,27.57021623,27.57021623,27.57021623,27.57021623,27.57021622,27.57021622,27.57021622,,TUN,19.7203223,,#N/A
Turkiye,TUR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34095165,26.75157286,27.70129514,28.59162871,27.34881053,27.830434,27.04533606,27.5259841,25.0486486,25.93325326,27.75558972,25.34608864,25.26380536,29.84325806,30.68810024,29.26937197,29.80775178,29.77104059,30.0405358,30.45142164,30.2296722,29.95428963,29.89270039,29.92699704,29.24309636,29.78038994,29.94275268,30.82144522,33.6616045,35.83368937,36.73889032,34.33879776,33.82179113,,TUR,29.76398438,,#N/A
Tuvalu,TUV,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUV,0,,#N/A
Tanzania,TZA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.54896661,23.71388302,19.33306203,21.72654324,21.88146535,12.63759577,12.63837839,12.63962531,12.6203843,12.62007169,20.20661215,20.20661215,19.3194475,8.324593152,4.892560027,3.700035756,1.376312187,1.376408456,11.14180271,8.539630198,11.96313378,12.08459357,11.43186777,6.827827638,6.746987943,7.276903494,6.716005211,6.703584941,6.703625293,6.703593841,6.613189663,6.613197188,6.639250364,,TZA,9.901561924,,#N/A
Uganda,UGA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.27992143,14.27992143,14.27992143,14.27992143,12.73654173,12.11120964,13.71226696,11.10694212,10.62148476,10.72381125,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,11.06715693,,UGA,11.22609883,,#N/A
Ukraine,UKR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94577917,20.94577917,20.94577917,21.33616062,21.89444974,21.943479,19.96212716,19.92330212,21.39173846,20.56969473,22.30372597,33.00857373,33.14247979,32.97820836,33.47887683,33.12440635,33.15324235,33.15147202,32.92336244,32.90964891,32.73588488,32.78578255,32.9153828,39.39273784,29.57948923,30.03315302,28.43903382,26.01068289,27.36555419,31.80268555,27.55614298,28.34876621,28.34876621,,UKR,29.00596035,,#N/A
Upper middle income,UMC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMC,0,,#N/A
Uruguay,URY,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70113728,16.94583964,17.37965174,18.39909931,16.95489142,15.54324845,13.90440959,11.79023844,12.30868013,13.36274064,12.61802107,13.12379646,12.97630475,14.23456169,10.08929902,10.66903943,13.41203144,13.67947918,14.46455205,13.21953497,13.79739503,13.90316394,15.28891327,18.74462287,17.94628651,18.54524589,18.38323174,16.48262484,16.2670751,19.25618855,22.69745283,17.9235206,18.22600117,,URY,15.16595004,,#N/A
United States,USA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.65404543,48.96737595,48.47891853,48.86964163,49.17516693,49.22243113,49.22225503,50.76325294,50.77974766,50.5665493,49.99845273,48.53025846,49.09058601,49.09110941,49.11082133,48.07773712,48.24503228,49.33277251,49.85754108,45.74723306,46.47718363,45.99675318,46.05186229,45.77519341,47.03819865,46.59855719,46.24535303,46.57078977,45.53515112,45.23192413,45.08844582,43.27154278,44.08069801,,USA,47.61284828,,#N/A
Uzbekistan,UZB,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.73223396,19.33936576,17.56798378,16.16026519,19.63554229,23.0799979,20.4504445,18.01746348,17.5130357,17.63404716,,UZB,19.44975259,,#N/A
St. Vincent and the Grenadines,VCT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCT,0,,#N/A
"Venezuela, RB",VEN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50086511,21.68868062,21.9778469,21.85458166,21.82876243,23.21432203,23.627165,21.89013219,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,34.28246585,,VEN,32.67662165,,#N/A
British Virgin Islands,VGB,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VGB,0,,#N/A
Virgin Islands (U.S.),VIR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIR,0,,#N/A
Viet Nam,VNM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83808378,19.83808378,19.83808378,19.83808378,19.83808378,19.83808378,19.83808378,19.83808378,19.83808378,20.60613386,20.26157323,21.85804287,21.85804287,21.85804287,24.04169192,24.04169192,22.6528512,23.15352165,22.46585547,23.53970447,23.35464981,19.08403678,23.22285007,29.77272935,38.5080313,36.84962688,37.35287908,40.08307404,38.50982485,37.84387826,39.61005643,38.45713187,38.70343713,,VNM,27.13378542,,#N/A
Vanuatu,VUT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VUT,0,,#N/A
World,WLD,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WLD,0,,#N/A
Samoa,WSM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WSM,0,,#N/A
Kosovo,XKX,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XKX,0,,#N/A
"Yemen, Rep.",YEM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51599115,33.5074931,28.37159864,26.06712373,12.89648841,19.71525933,39.01992025,2.288588139,2.288588139,2.411200415,5.180321418,1.762675151,1.429984612,1.367415335,2.147953118,2.404292732,2.505320969,1.538203342,1.38483096,1.467488633,1.919876637,1.982860549,1.970994527,1.929933156,2.064957172,2.064957172,2.064957172,2.064957172,2.064957172,2.064957172,2.064957172,2.064957172,2.064957172,,YEM,4.35161415,,#N/A
South Africa,ZAF,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.84793234,30.10445945,24.08106769,28.74901295,30.23004905,31.75109985,30.24546612,30.43757693,29.36857444,22.78058063,23.558203,24.71528022,23.90484461,23.47860292,22.8338812,23.12498794,23.472653,22.10264332,21.20085843,22.71406262,23.00423679,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,24.42803382,,ZAF,24.89862093,,#N/A
Zambia,ZMB,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.77172609,9.779929059,9.779927988,16.40194303,21.08267504,21.08267504,21.08267504,21.08267504,21.08267504,21.08267504,21.08267504,21.08267504,21.08267504,6.080842631,6.080842631,6.080842631,6.080842631,6.080842631,6.080842631,6.080842631,6.080842631,15.02829473,14.76664693,9.919359146,9.666461863,10.0830041,9.725474448,9.725474447,9.725474447,9.725474447,9.725474447,9.725474447,9.725474447,,ZMB,12.61837601,,#N/A
Zimbabwe,ZWE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,9.904790079,24.65474676,21.1000162,19.67642302,21.78526096,23.19176118,20.94358656,25.74856426,21.29297159,9.49263171,9.586612936,9.586612936,9.586612936,9.586612936,,ZWE,13.26582949,,#N/A
